StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36_1,Q36_2,Q36_3,Q37,Q38,Code
2017-11-05 01:13:28,2017-11-05 01:23:23,IP Address,45.21.39.134,100,594,True,2017-11-05 01:23:24,R_3Jcxl09owxd3UfT,,,,,29.568893432617,-98.222900390625,anonymous,EN,A little,A little,A little,A moderate amount,A moderate amount,A moderate amount,Yes,A great deal,A little,A great deal,A great deal,A moderate amount,A great deal,Yes,A great deal,A great deal,A great deal,A little,A great deal,A great deal,Stay,Stay,"Evacuation expense (travel, lodging, etc.)",32,Female,Caucasian,Some college,"$25,000 to $40,000",3,Yes,No,No,Yes,78108,More than 70 miles,Detached single family home,Brick or block,Own,Yes,guadalupe,No,,,,Yes,No,,,No,No,No,Yes,A30JE8W3WL90L0,949855
2017-11-05 06:35:05,2017-11-05 06:38:48,IP Address,72.176.77.211,100,223,True,2017-11-05 06:38:49,R_3h3bSKbMq4o4lNV,,,,,27.769302368164,-97.444000244141,anonymous,EN,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A great deal,None at all,A little,A great deal,A great deal,A great deal,No,,,,,,,Neither,Stay,None,37,Male,Hispanic,Some college,"$15,000 to $25,000",6,Yes,No,No,Yes,78405,1 to 10 mile,Detached single family home,Wood,Own,No,Nueces,No,,,,No,No,,,No,No,No,Yes,A1X54O4DXOL83R,842336
2017-11-05 07:00:03,2017-11-05 07:03:39,IP Address,216.82.200.235,100,215,True,2017-11-05 07:03:39,R_30oOzlATVVWsePz,,,,,27.73210144043,-97.384696960449,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A lot,A little,A little,Yes,A little,None at all,A lot,A lot,A little,A moderate amount,Yes,A little,A lot,A moderate amount,None at all,A little,A little,Evacuate,Stay,Having pets,61,Male,Caucasian,Graduate school,"$40,000 to $80,000",2,No,No,No,Yes,78411,1 to 10 mile,Detached single family home,Wood,Own,Yes,Nueces,No,,,,No,No,,,No,No,No,Yes,A28LOT01MYVYYJ,206243
2017-10-31 15:40:33,2017-11-05 09:03:08,IP Address,98.175.135.226,100,411754,True,2017-11-05 09:03:08,R_31FpoC7ZImM41C4,,,,,29.848495483398,-90.063301086426,anonymous,EN,A great deal,A little,A moderate amount,A lot,A great deal,A great deal,Yes,A moderate amount,None at all,A lot,A lot,A great deal,A lot,Yes,A lot,A great deal,A moderate amount,A moderate amount,A moderate amount,A lot,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",35,Male,Caucasian,College graduate,"Over $80,000",4,Yes,No,No,Yes,70815,50 to 70 miles,Detached single family home,Brick or block,Own,No,East Baton Rouge,No,,,,Yes,No,,,No,No,No,Yes,A356O3RJYQUW5M,727987
2017-11-05 09:12:47,2017-11-05 09:15:31,IP Address,162.249.158.200,100,163,True,2017-11-05 09:15:31,R_eEgGYe7nZG9BDUZ,,,,,29.528793334961,-95.525199890137,anonymous,EN,A little,A lot,A little,A moderate amount,A lot,A great deal,Yes,A lot,A little,A great deal,A little,A little,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"No place to go (hotels, public shelters, friends' or family's places, etc.)",41,Male,Asian,Graduate school,"Over $80,000",3,Yes,No,No,No,77479,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Fort Bend,Yes,Voluntary (should),Text alerts  or phone calls from officials,"August 25th (Friday, 1st landfall near Rockport, TX)",No,No,,,No,No,No,Yes,A3BAIIVADXXHQM,560294
2017-11-05 09:28:02,2017-11-05 09:33:36,IP Address,172.15.27.36,100,333,True,2017-11-05 09:33:36,R_3gRWr03e44YfAGT,,,,,29.678894042969,-95.408096313477,anonymous,EN,A little,None at all,None at all,None at all,A little,A lot,Yes,A great deal,A moderate amount,A great deal,A lot,A great deal,A little,No,,,,,,,Evacuate,Stay,"Having pets,Job obligations",26,Male,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,Yes,77042,50 to 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Harris County,No,,,,No,Yes,August 24th (Thursday),Afternoon,,,,Yes,123456,230795
2017-11-05 10:03:21,2017-11-05 10:06:35,IP Address,69.65.238.26,100,193,True,2017-11-05 10:06:35,R_PYxcpiFIKTqGNUd,,,,,33.577896118164,-101.85520172119,anonymous,EN,A lot,A moderate amount,A great deal,A great deal,A lot,A great deal,Yes,A little,A little,A lot,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,A great deal,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.)",21,Male,African American,Some college,"$25,000 to $40,000",3,No,No,No,Yes,77089,50 to 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,United States,,,,,No,Yes,August 24th (Thursday),Morning,,,,Yes,AWED9U58T0MGU,802694
2017-11-05 10:05:33,2017-11-05 10:11:24,IP Address,172.58.99.79,100,350,True,2017-11-05 10:11:25,R_3isWCX0yNAgVkT8,,,,,29.623504638672,-95.267601013184,anonymous,EN,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A moderate amount,A lot,A lot,A lot,A lot,Yes,A moderate amount,A moderate amount,A moderate amount,A little,A moderate amount,A lot,Evacuate,Evacuate,"Having young children,Having elderly family member(s),Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",32,Male,African American,College graduate,"$25,000 to $40,000",5,Yes,Yes,No,No,77077,50 to 70 miles,Condo/apartment - more than 4 floors,Brick or block,Rent,No,Harris,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials",August 24th (Thursday),No,Yes,August 24th (Thursday),Afternoon,,,,Yes,A2W499ETFH9IET,774734
2017-11-05 10:44:18,2017-11-05 10:47:55,IP Address,72.200.42.157,100,216,True,2017-11-05 10:47:55,R_1myJoLHogFGKXLz,,,,,30.028198242188,-90.250503540039,anonymous,EN,A little,None at all,A little,A little,A moderate amount,A moderate amount,Yes,A little,A little,A moderate amount,A lot,None at all,A lot,Yes,A moderate amount,A lot,A great deal,None at all,A moderate amount,A moderate amount,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",39,Female,Caucasian,Some college,"Over $80,000",5,Yes,No,No,Yes,70065,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Jefferson,No,,,,,No,,,No,No,No,Yes,A39WQ7WY9N4SZE,128487
2017-11-05 10:52:07,2017-11-05 10:55:01,IP Address,72.179.46.67,100,173,True,2017-11-05 10:55:01,R_Bzfo7mqqdT85eyB,,,,,29.872894287109,-98.013999938965,anonymous,EN,A moderate amount,None at all,A little,A little,A little,A little,Yes,A moderate amount,A moderate amount,A lot,None at all,A little,A moderate amount,Yes,A little,A little,A little,A little,A little,A little,Stay,Stay,None,32,Male,Other,College graduate,"$25,000 to $40,000",3,No,No,No,No,78666,More than 70 miles,Duplex or triplex home,Brick or block,Own,No,hays,No,,,,,No,,,No,No,No,Yes,A20XPR8QN4DZAE,363339
2017-11-05 12:56:23,2017-11-05 12:58:25,IP Address,74.221.157.111,100,122,True,2017-11-05 12:58:26,R_Qft392MGk8R6hNf,,,,,32.773406982422,-94.988899230957,anonymous,EN,A lot,A little,None at all,None at all,None at all,None at all,Yes,A moderate amount,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,No,,,,,,,Neither,,None,22,Male,Caucasian,College graduate,"$15,000 to $25,000",1,No,No,No,Yes,75494,More than 70 miles,Detached single family home,Brick or block,Own,No,Wood,No,,,,,No,,,No,No,No,Yes,AFLXVCFN40TIY,620591
2017-11-05 14:48:16,2017-11-05 14:58:54,IP Address,98.199.80.68,100,637,True,2017-11-05 14:58:54,R_29qZ7WPXTkicyKB,,,,,29.618606567383,-95.537696838379,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A lot,A lot,A lot,None at all,Yes,None at all,A little,A great deal,A great deal,A little,A moderate amount,Stay,Stay,"Having young children,Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",35,Female,African American,High school graduate,"$15,000 to $25,000",5,Yes,No,No,Yes,77489,30 to 50 miles,Detached single family home,Brick or block,Rent,No,"Fort Bend ",No,,,,,No,,,No,No,Yes,No,AA331KS49751Q,209136
2017-11-05 16:38:11,2017-11-05 16:43:06,IP Address,104.54.167.104,100,295,True,2017-11-05 16:43:06,R_xxRZZEqY0WEZi2R,,,,,29.527206420898,-95.876403808594,anonymous,EN,A little,None at all,None at all,None at all,None at all,A little,Yes,A great deal,None at all,A lot,A great deal,A great deal,A moderate amount,No,,,,,,,Neither,Stay,"Evacuation expense (travel, lodging, etc.)",38,Female,Hispanic,College graduate,"Over $80,000",4,No,No,No,Yes,77471,30 to 50 miles,Detached single family home,Brick or block,Rent,Yes,Fort Bend,No,,,,,No,,,No,No,No,No,A1TZKD6CJBJADJ,791615
2017-11-05 17:34:41,2017-11-05 17:37:29,IP Address,76.6.82.74,100,168,True,2017-11-05 17:37:30,R_pcrxZ35ryFi3XHj,,,,,30.004104614258,-95.298400878906,anonymous,EN,None at all,A great deal,A little,A little,A little,A little,Yes,A great deal,A moderate amount,A great deal,A great deal,A lot,A little,No,,,,,,,Stay,Stay,None,58,Female,African American,College graduate,"Over $80,000",5,No,No,No,Yes,77365,30 to 50 miles,Detached single family home,Wood,Own,Yes,Montgomery,No,,,,Yes,No,,,No,No,No,Yes,A1YK1P623MZGNF,829597
2017-11-05 17:36:40,2017-11-05 17:45:00,IP Address,173.217.96.40,100,499,True,2017-11-05 17:45:01,R_1eqkTnvJNCqhymW,,,,,30.13459777832,-93.273002624512,anonymous,EN,A moderate amount,A little,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A moderate amount,A great deal,Yes,A lot,A lot,A little,A moderate amount,A great deal,A lot,Neither,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",21,Female,African American,Some college,"$15,000 to $25,000",3,Yes,No,No,Yes,70601,1 to 10 mile,Duplex or triplex home,Brick or block,Rent,No,calcasieu parish,,,,,,No,,,No,No,No,Yes,AERGC0KYJFBF0,862289
2017-11-05 18:16:28,2017-11-05 18:27:54,IP Address,23.118.225.159,100,685,True,2017-11-05 18:27:55,R_1mCdlLO7Azntv0a,,,,,30.002807617188,-95.396301269531,anonymous,EN,A moderate amount,A moderate amount,A lot,A lot,None at all,None at all,Yes,A lot,A little,A great deal,A great deal,A little,A lot,Yes,A lot,A lot,A great deal,A little,A lot,A great deal,Stay,Stay,"Evacuation expense (travel, lodging, etc.)",29,Male,Hispanic,Some college,"$25,000 to $40,000",3,Yes,No,No,Yes,77073,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,harris,No,,,,,No,,,No,No,No,Yes,A2R9OK4M877ZCC,981053
2017-11-05 20:50:53,2017-11-05 20:55:21,IP Address,47.210.130.36,100,267,True,2017-11-05 20:55:21,R_sRo3jhxHI2RHmEh,,,,,28.806701660156,-96.981597900391,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A moderate amount,A great deal,A great deal,A lot,A great deal,Yes,A lot,A great deal,A lot,A lot,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.)",31,Female,Caucasian,College graduate,"$40,000 to $80,000",4,Yes,No,Yes,No,77905,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Victoria,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials",August 24th (Thursday),No,Yes,August 24th (Thursday),Afternoon,,,,Yes,A2LT0W7LHKR2OP,903621
2017-11-06 01:37:37,2017-11-06 01:41:26,IP Address,73.183.205.169,100,229,True,2017-11-06 01:41:27,R_Rht076BnZqsyqjv,,,,,29.679595947266,-95.203399658203,anonymous,EN,A little,A lot,A little,A little,None at all,A little,Yes,A lot,A little,A lot,A moderate amount,A moderate amount,A little,No,,,,,,,Stay,Stay,None,31,Male,Caucasian,College graduate,"$25,000 to $40,000",4,No,No,Yes,Yes,77502,10 to 30 miles,Detached single family home,Wood,Own,No,Harris,No,,,,Yes,No,,,No,No,No,Yes,A223AK6FEQWJ9U,145119
2017-11-06 03:25:38,2017-11-06 03:28:59,IP Address,73.166.20.135,100,200,True,2017-11-06 03:28:59,R_3CDfPCx4lvoXYWX,,,,,29.822494506836,-95.295402526855,anonymous,EN,A little,A moderate amount,A little,A little,A little,A lot,Yes,A moderate amount,A little,A lot,A great deal,None at all,A moderate amount,No,,,,,,,Neither,Stay,"Evacuation expense (travel, lodging, etc.)",40,Male,African American,Some college,"$15,000 to $25,000",1,No,No,No,No,77028,More than 70 miles,Detached single family home,Wood,Own,No,Harris,,,,,,No,,,No,No,No,Yes,A1NJ0J3SCP668A,604412
2017-11-06 06:02:22,2017-11-06 06:08:28,IP Address,70.113.54.170,100,366,True,2017-11-06 06:08:29,R_PujrKRH5lyg0jDj,,,,,30.454895019531,-97.756500244141,anonymous,EN,A little,None at all,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A great deal,A little,A moderate amount,A lot,Yes,A great deal,A great deal,A great deal,A lot,A great deal,A great deal,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",21,Female,Caucasian,College graduate,"$15,000 to $25,000",3,Yes,No,No,Yes,78613,50 to 70 miles,Condo/apartment - 4 stories or less,Wood,Rent,Yes,Williamson,No,,,,Yes,No,,,No,No,No,Yes,A1H59JDOCYHAC4,852802
2017-11-06 06:43:50,2017-11-06 06:48:50,IP Address,23.30.82.45,100,300,True,2017-11-06 06:48:51,R_3nBOlq8YzxgURry,,,,,29.679595947266,-95.203399658203,anonymous,EN,A little,A moderate amount,A little,A little,A moderate amount,A lot,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"No place to go (hotels, public shelters, friends' or family's places, etc.)",45,Female,Caucasian,Some college,"$40,000 to $80,000",1,No,No,No,No,77521,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Harris,No,,,,Yes,No,,,No,No,No,Yes,AGCWXX1MYHP75,765356
2017-11-06 08:55:48,2017-11-06 09:08:22,IP Address,23.30.71.41,100,753,True,2017-11-06 09:08:22,R_VVJwmmTiPZIeBhL,,,,,29.618606567383,-95.537696838379,anonymous,EN,A little,A little,A great deal,A lot,A great deal,A lot,Yes,A great deal,A little,A lot,A moderate amount,A lot,None at all,Yes,A great deal,A great deal,None at all,A lot,None at all,A lot,Stay,Stay,Having young children,24,Female,Hispanic,College graduate,"$40,000 to $80,000",8,Yes,No,Yes,Yes,77489,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Fort Bend,No,,,,Yes,No,,,No,No,No,Yes,AAL8OB6W37MCU,535554
2017-11-06 09:29:28,2017-11-06 09:32:33,IP Address,72.47.30.109,100,184,True,2017-11-06 09:32:34,R_3MtjCAMTKobROTk,,,,,33.304306030273,-96.986099243164,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A moderate amount,A great deal,A great deal,A great deal,A great deal,No,,,,,,,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",28,Female,Asian,Some college,"$40,000 to $80,000",3,Yes,No,No,Yes,77388,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Harris,Yes,Voluntary (should),Radio or TV,August 27th (Sunday),,No,,,No,No,No,No,A3GKM4KL7NPN8R,530424
2017-10-30 11:10:43,2017-10-30 11:14:55,IP Address,108.194.200.239,14,251,False,2017-11-06 10:15:09,R_2BqwPYTMA4zGbT6,,,,,,,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,None at all,A great deal,A great deal,A great deal,A great deal,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:19:30,2017-10-30 11:21:05,IP Address,192.67.88.5,14,94,False,2017-11-06 10:21:16,R_ByyR3tyP46YtC0x,,,,,,,anonymous,EN,A lot,A great deal,A moderate amount,A lot,A lot,A great deal,Yes,A little,A great deal,A lot,A moderate amount,A moderate amount,A great deal,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06 10:52:22,2017-11-06 10:54:05,IP Address,24.175.68.0,100,102,True,2017-11-06 10:54:05,R_6i1uqLVGyLnPnz3,,,,,25.950897216797,-97.325401306152,anonymous,EN,A moderate amount,A great deal,A lot,A lot,A great deal,A lot,Yes,A lot,A little,A moderate amount,A great deal,A moderate amount,A moderate amount,No,,,,,,,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc)",25,Female,Hispanic,Some college,"$15,000 to $25,000",2,No,No,No,Yes,77004,10 to 30 miles,Duplex or triplex home,Wood,Rent,No,Harris,Yes,Voluntary (should),Radio or TV,"August 25th (Friday, 1st landfall near Rockport, TX)",No,No,,,No,No,No,Yes,A5BMKZRGHNSRT,209340
2017-11-06 11:52:40,2017-11-06 11:55:50,IP Address,174.64.160.193,100,189,True,2017-11-06 11:55:51,R_3Rfn4fWtTjkPfIt,,,,,29.957901000977,-91.872100830078,anonymous,EN,A little,None at all,A moderate amount,A moderate amount,A moderate amount,A lot,Yes,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"Having pets,No place to go (hotels, public shelters, friends' or family's places, etc.)",32,Male,Caucasian,High school graduate,"$25,000 to $40,000",3,No,No,No,Yes,70560,10 to 30 miles,Mobile or manufactured home,Other,Own,Yes,unitedstates,No,,,,,No,,,No,Yes,No,Yes,ABUNAEPK8GV63,801231
2017-11-06 12:49:54,2017-11-06 12:53:35,IP Address,108.212.126.19,100,220,True,2017-11-06 12:53:36,R_2q3j02XTUhOOQ23,,,,,29.572296142578,-95.136001586914,anonymous,EN,A great deal,A lot,A little,A little,A great deal,A great deal,Yes,A little,None at all,A great deal,A great deal,A lot,A little,No,,,,,,,Stay,Stay,"Having family member(s) with special needs,Having pets",46,Female,Caucasian,College graduate,"$40,000 to $80,000",3,Yes,No,Yes,Yes,77598,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Galveston,No,,,,Yes,Yes,"August 26th (Saturday, weakened to Tropical Storm)",Night,,,,Yes,A2G4ZC22YGPVVA,331358
2017-11-06 14:46:11,2017-11-06 14:51:07,IP Address,181.174.67.113,100,296,True,2017-11-06 14:51:08,R_1ONRHYIDwoPkr0K,,,,,14.62109375,-90.526901245117,anonymous,EN,A great deal,A little,A lot,A great deal,A great deal,A great deal,Yes,A moderate amount,A little,A lot,A lot,A little,A little,No,,,,,,,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",56,Female,Caucasian,Graduate school,"$15,000 to $25,000",2,No,No,No,Yes,77565,10 to 30 miles,Detached single family home,Brick or block,Own,No,Galveston,,,,,,Yes,August 24th (Thursday),Morning,,,,Yes,AYDA5CKXPDL54,538433
2017-11-06 18:29:58,2017-11-06 18:42:08,IP Address,68.11.205.111,100,730,True,2017-11-06 18:42:08,R_3JbicqNLilhwjJW,,,,,30.452697753906,-91.067802429199,anonymous,EN,A great deal,A great deal,None at all,None at all,A great deal,A great deal,Yes,A moderate amount,A moderate amount,A moderate amount,None at all,A moderate amount,A moderate amount,No,,,,,,,Stay,Stay,"Having elderly family member(s),Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",30,Female,Hispanic,College graduate,"Over $80,000",4,No,No,Yes,Yes,70001,10 to 30 miles,Duplex or triplex home,Brick or block,Rent,No,Jefferson Parish,No,,,,No,No,,,No,No,No,Yes,A3LDYIPSXOXME6,432436
2017-11-06 19:09:01,2017-11-06 19:13:12,IP Address,72.176.228.165,100,251,True,2017-11-06 19:13:13,R_08sfrM8RYxkbojf,,,,,29.948303222656,-93.917098999023,anonymous,EN,None at all,A moderate amount,None at all,None at all,None at all,None at all,No,,,,,,,No,,,,,,,Stay,,None,28,Male,Caucasian,High school graduate,"$25,000 to $40,000",4,No,No,No,Yes,77619,1 to 10 mile,Detached single family home,Wood,Rent,No,Jefferson,,,,,,No,,,No,No,No,Yes,A39UBQLQDFWWHM,774213
2017-11-06 19:51:21,2017-11-06 19:54:32,IP Address,76.184.150.191,100,191,True,2017-11-06 19:54:33,R_vMNu1aUODcbgDpT,,,,,32.919296264648,-96.982002258301,anonymous,EN,A great deal,A lot,A moderate amount,A moderate amount,A great deal,A great deal,Yes,A lot,A lot,A great deal,A moderate amount,A lot,A lot,Yes,A lot,A lot,A moderate amount,A lot,A lot,A great deal,Evacuate,Evacuate,Having family member(s) with special needs,23,Female,Asian,Graduate school,"Over $80,000",5,No,No,Yes,Yes,77478,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Fort Bend,,,,,Yes,Yes,August 29th (Tuesday),Morning,,,,Yes,A1TE0K34301H6T,834387
2017-10-31 13:54:19,2017-10-31 13:58:32,IP Address,65.90.11.178,97,253,False,2017-11-07 12:59:19,R_1ISp5vHsZZSY8ti,,,,,,,anonymous,EN,A little,A lot,A little,A moderate amount,None at all,None at all,Yes,A little,None at all,A moderate amount,A great deal,A moderate amount,A great deal,Yes,A lot,A great deal,A great deal,A little,A great deal,A great deal,Evacuate,,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",23,Female,Caucasian,Some college,"$15,000 to $25,000",6,Yes,No,No,Yes,78022,50 to 70 miles,Mobile or manufactured home,Other,Own,Yes,Live Oak,No,,,,No,No,,,No,No,No,Yes," ANDUVQHUA7Y1Q",506752
2017-10-31 14:21:26,2017-10-31 14:23:56,IP Address,98.175.23.226,97,150,False,2017-11-07 13:24:36,R_1CjAoHjrqKhSVUy,,,,,,,anonymous,EN,A little,None at all,A lot,A great deal,A great deal,A great deal,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",36,Female,Caucasian,College graduate,"Over $80,000",5,Yes,No,No,Yes,70706,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Livingston Parish,No,,,,Yes,No,,,No,No,No,Yes,AP3EZGN902UO2,153921
2017-10-31 14:43:40,2017-10-31 14:45:40,IP Address,170.72.86.155,26,119,False,2017-11-07 13:45:48,R_D0OcPiMleaD7rc5,,,,,,,anonymous,EN,A lot,A moderate amount,A moderate amount,A lot,A lot,A lot,Yes,A little,A moderate amount,A lot,A moderate amount,A moderate amount,A lot,Yes,A moderate amount,A lot,A great deal,A lot,A moderate amount,A lot,Evacuate,Evacuate,Having young children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
