StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q13_3_TEXT,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42_1,Q42_2,Q42_3,Q43,Q44,Code
12/7/2017 15:41,12/7/2017 15:45,IP Address,108.195.13.160,100,208,TRUE,12/7/2017 15:45,R_2fJ77dPE7Q173XU,,,,,25.93319702,-80.16249847,anonymous,EN,A great deal,A great deal,A great deal,A lot,A lot,A lot,Yes,A great deal,A lot,A great deal,A great deal,A moderate amount,A lot,Yes,A great deal,A great deal,A great deal,A moderate amount,A lot,A lot,Stay,Stay,"Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,33180,27,Female,Caucasian,College graduate,"$15,000 to $25,000",3,No,Yes,No,Yes,33180,10 to 30 miles,Detached single family home,Brick or block,Rent,Yes,miami dade,No,,,,Yes,No,,,No,No,No,Yes,AEGKZQKMJTBAJ,684547
12/7/2017 15:42,12/7/2017 15:46,IP Address,45.25.88.133,100,268,TRUE,12/7/2017 15:46,R_1f7OaDEWM9f8C2r,,,,,30.37030029,-81.58719635,anonymous,EN,A great deal,None at all,A lot,A lot,A little,A little,Yes,A great deal,A lot,A great deal,A great deal,A moderate amount,A great deal,No,,,,,,,Neither,Evacuate,"Evacuation expense (travel, lodging, etc.)",A little,Increased my desire to leave,Yes,Last year (2016),,Stay,Yes,32277,42,Male,Caucasian,College graduate,"Over $80,000",1,No,No,No,No,32277,10 to 30 miles,Detached single family home,Wood,Own,Yes,Duval,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)",September 9th (Saturday),Yes,No,,,No,No,No,Yes,A2Z7FDNPCKX0S9,540994
12/7/2017 15:46,12/7/2017 15:50,IP Address,71.54.1.121,100,256,TRUE,12/7/2017 15:50,R_1dKpSRnO3WqNiLi,,,,,26.69830322,-82.02709961,anonymous,EN,A moderate amount,A lot,A moderate amount,A little,A lot,A moderate amount,Yes,A moderate amount,A little,A moderate amount,A lot,A moderate amount,A lot,Yes,A little,A moderate amount,A little,A little,A moderate amount,A little,Evacuate,,"Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,No,,,,,33950,27,Male,Caucasian,Some college,"$40,000 to $80,000",3,No,No,Yes,No,33950,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Charlotte,No,,,,No,No,,,No,No,No,Yes,A5CMNI7B03XL,816434
12/7/2017 15:44,12/7/2017 15:51,IP Address,73.85.206.121,100,397,TRUE,12/7/2017 15:51,R_3FR204HPaNS9BQv,,,,,26.34840393,-80.21869659,anonymous,EN,A lot,A great deal,A lot,A great deal,A great deal,A great deal,Yes,A lot,A little,A lot,A great deal,A great deal,A great deal,Yes,A little,A little,A lot,A great deal,A great deal,A great deal,Evacuate,Stay,"No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2010,Evacuate,Yes,33312,24,Female,African American,Some college,"Less than $15,000",4,No,No,No,Yes,33312,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,Broward,No,,,,No,No,,,No,No,No,Yes,AWI5ZQE1QFM3H,633201
12/7/2017 15:48,12/7/2017 15:51,IP Address,142.196.83.21,100,168,TRUE,12/7/2017 15:51,R_3ff929LjmvqTABg,,,,,28.75889587,-81.31780243,anonymous,EN,A lot,A moderate amount,A lot,A great deal,A great deal,A great deal,Yes,A lot,A little,A lot,A great deal,A lot,A great deal,No,,,,,,,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,Yes,Last year (2016),,Stay,Yes,32746,34,Female,Asian,Graduate school,"Over $80,000",2,No,No,No,No,32746,10 to 30 miles,Condo/apartment - more than 4 floors,Brick or block,Rent,Yes,SEMINOLE,No,,,,No,No,,,No,No,No,Yes,A2CB7WDJ9V6VVN,724872
12/7/2017 15:49,12/7/2017 15:52,IP Address,66.229.17.134,100,185,TRUE,12/7/2017 15:52,R_27P5Qf9BVs5sBfb,,,,,25.98249817,-80.34339905,anonymous,EN,A great deal,A little,A great deal,A great deal,None at all,None at all,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,No,,,,,33024,39,Female,Caucasian,Graduate school,"Over $80,000",7,Yes,No,No,No,33024,10 to 30 miles,Detached single family home,Brick or block,Rent,Yes,Broward,No,,,,Yes,Yes,September 8th (Friday),Night,No,No,No,Yes,A2HC9549CZAKNN,655746
12/7/2017 15:42,12/7/2017 15:52,IP Address,50.89.149.232,100,626,TRUE,12/7/2017 15:52,R_YPSK2RrEayWu2GZ,,,,,28.53829956,-81.3792038,anonymous,EN,A great deal,A lot,A great deal,A lot,A great deal,A lot,Yes,A moderate amount,A little,A lot,A great deal,A moderate amount,A great deal,Yes,A moderate amount,A lot,A little,A little,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",A lot,Increased my desire to leave,Yes,This year (2017 before Irma),,Evacuate,Yes,34983,38,Male,Caucasian,Some college,"$25,000 to $40,000",3,Yes,No,No,Yes,32792,1 to 10 mile,Detached single family home,Wood,Own,Yes,St Lucie,Yes,Mandatory (must),Police/authorities came into the neighborhood,August 31th (Thursday),No,Yes,September 2nd (Saturday),Morning,No,No,Yes,Yes,AJM4334V07JDQ,417746
12/7/2017 15:48,12/7/2017 15:54,IP Address,174.227.133.209,100,406,TRUE,12/7/2017 15:54,R_ONIcH4B8ZrBT1st,,,,,28.51010132,-81.35780334,anonymous,EN,A little,A little,None at all,None at all,A moderate amount,A moderate amount,Yes,A little,None at all,A little,A lot,None at all,A great deal,No,,,,,,,Neither,Stay,"Having pets,No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,Last year (2016),,Evacuate,Yes,34949,65,Female,Other,Graduate school,"$25,000 to $40,000",1,No,No,No,Yes,34949,Within 1 mile,Detached single family home,Other,Own,No,St Lucie,Yes,Voluntary (should),"Radio or TV,Text alerts  or phone calls from officials",August 31th (Thursday),No,No,,,No,No,No,Yes,A384RJJPFR9FWR,948391
12/7/2017 15:56,12/7/2017 15:59,IP Address,173.170.240.237,100,216,TRUE,12/7/2017 15:59,R_1Eb7FbIcLB5pJK5,,,,,27.71009827,-82.43139648,anonymous,EN,A great deal,A great deal,A great deal,A great deal,None at all,None at all,Yes,A moderate amount,A little,A lot,A moderate amount,A moderate amount,A lot,No,,,,,,,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,No,,,,,33619,57,Male,Caucasian,College graduate,"$25,000 to $40,000",2,No,No,No,No,33573,1 to 10 mile,Duplex or triplex home,Brick or block,Rent,No,Hillsborough,No,,,,,No,,,No,No,No,Yes,A2WDF40FA670T9,849035
12/7/2017 15:56,12/7/2017 16:00,IP Address,107.77.216.131,100,272,TRUE,12/7/2017 16:00,R_czEDOdL31Bf5glz,,,,,28.63439941,-81.62210083,anonymous,EN,A great deal,A lot,A great deal,A moderate amount,A lot,A lot,Yes,A lot,A little,A lot,A great deal,A lot,A lot,Yes,A great deal,A lot,A moderate amount,None at all,A lot,A moderate amount,Evacuate,Evacuate,"Evacuation expense (travel, lodging, etc.)",A lot,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,No,33838,25,Male,Hispanic,Some college,"$25,000 to $40,000",4,Yes,No,No,Yes,33838,50 to 70 miles,Mobile or manufactured home,Wood,Own,Yes,Polk county ,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)",September 5th (Tuesday),No,Yes,September 9th (Saturday),Afternoon,No,No,No,Yes,A6ULXWG14D1SR,343823
12/7/2017 16:06,12/7/2017 16:14,IP Address,173.168.20.225,100,489,TRUE,12/7/2017 16:14,R_3s5ofmtxMoDDqpl,,,,,27.93919373,-82.47229767,anonymous,EN,A great deal,A lot,A lot,A lot,A great deal,A great deal,Yes,A great deal,A moderate amount,A great deal,A great deal,A moderate amount,A great deal,Yes,A great deal,A great deal,A lot,A moderate amount,A great deal,A lot,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Evacuate,Yes,33606,21,Male,Hispanic,High school graduate,"$15,000 to $25,000",2,No,No,No,No,33024,Within 1 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Broward,Yes,Mandatory (must),Radio or TV,September 1st (Friday),No,No,,,No,No,No,Yes,A2KADLDJ0XAUSI,234490
12/7/2017 16:13,12/7/2017 16:15,IP Address,104.185.97.239,100,87,TRUE,12/7/2017 16:15,R_1cYPaq2XpZwZdUu,,,,,30.66679382,-87.18499756,anonymous,EN,A great deal,A little,A moderate amount,A moderate amount,None at all,A lot,No,,,,,,,No,,,,,,,Stay,Stay,Having elderly family member(s),A moderate amount,Decreased my desire to leave,Yes,This year (2017 before Irma),,Stay,Yes,32571,19,Male,Caucasian,Some college,"$25,000 to $40,000",1,No,Yes,No,No,32571,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,santa rosa,No,,,,,No,,,No,No,Yes,Yes,A1TB0XEEPXJYP0,213386
12/7/2017 16:14,12/7/2017 16:19,IP Address,73.139.19.187,100,330,TRUE,12/7/2017 16:19,R_1rihMwkmVJXHMWZ,,,,,25.56759644,-80.3423996,anonymous,EN,A great deal,A moderate amount,A moderate amount,A moderate amount,A great deal,A great deal,Yes,A lot,A lot,A little,A great deal,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",A lot,Increased my desire to leave,Yes,Last year (2016),,Stay,No,33190,42,Female,African American,College graduate,"$40,000 to $80,000",5,Yes,No,No,Yes,33190,Within 1 mile,Detached single family home,Brick or block,Rent,Yes,miami dade,Yes,Mandatory (must),"Radio or TV,Social media or internet","September 4th (Monday, became Category 5)",,Yes,September 7th (Thursday),Evening,No,No,No,Yes,A1N35VV9QURKHX,515232
12/7/2017 16:16,12/7/2017 16:21,IP Address,184.91.238.146,100,263,TRUE,12/7/2017 16:21,R_2ZBvt2NqcXt2FPv,,,,,28.97819519,-80.86560059,anonymous,EN,A moderate amount,None at all,A lot,A little,A little,A little,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A great deal,A great deal,A great deal,A moderate amount,A lot,A lot,Evacuate,,"Having pets,Evacuation expense (travel, lodging, etc.)",A moderate amount,Increased my desire to leave,Yes,This year (2017 before Irma),,Evacuate,No,32168,62,Female,Caucasian,Graduate school,"Over $80,000",2,No,No,No,Yes,32168,1 to 10 mile,Detached single family home,Brick or block,Rent,Yes,volusia,No,,,,No,Yes,September 7th (Thursday),Night,No,No,No,No,A2G3G60TB7HCJE,875587
12/7/2017 16:21,12/7/2017 16:25,IP Address,98.183.187.101,100,226,TRUE,12/7/2017 16:25,R_XFBWeo9J9nJMrMB,,,,,36.89289856,-76.14679718,anonymous,EN,A great deal,None at all,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,None at all,A great deal,No,,,,,,,Evacuate,Evacuate,None,A great deal,Increased my desire to leave,No,,,,,23455,27,Male,Caucasian,Some college,"$40,000 to $80,000",2,No,No,No,Yes,32256,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Duval,,,,,Yes,Yes,September 8th (Friday),Morning,No,No,No,Yes,A1V9G7V6ZYACIR,178520
12/7/2017 16:13,12/7/2017 16:26,IP Address,190.204.144.53,100,810,TRUE,12/7/2017 16:26,R_qycxLYFxfswmPHr,,,,,10.5,-66.91670227,anonymous,EN,A lot,A little,A lot,A great deal,A great deal,A great deal,Yes,A lot,A little,A little,A lot,A moderate amount,A lot,Yes,A great deal,A great deal,A great deal,A moderate amount,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Having elderly family member(s),Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.)",A moderate amount,Increased my desire to leave,Yes,Last year (2016),,Evacuate,Yes,33172,36,Male,Hispanic,College graduate,"$40,000 to $80,000",4,Yes,Yes,Yes,No,33172,30 to 50 miles,Duplex or triplex home,Brick or block,Own,Yes,Miami dade,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",September 7th (Thursday),,Yes,September 7th (Thursday),Morning,No,No,No,Yes,A3AN9828C2VIDG,386415
12/7/2017 16:24,12/7/2017 16:29,IP Address,173.168.226.248,100,254,TRUE,12/7/2017 16:29,R_2CZBHxO6bjAFtxu,,,,,28.00639343,-82.59049988,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A lot,A lot,A lot,A moderate amount,A lot,Yes,A great deal,A great deal,A lot,A moderate amount,A lot,A lot,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.)",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),,Stay,Yes,33615,20,Male,Other,Some college,"$40,000 to $80,000",2,No,No,No,No,33615,10 to 30 miles,Other,Wood,Rent,No,Hillsborough,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",September 7th (Thursday),No,Yes,September 7th (Thursday),Evening,No,No,No,Yes,A77D5G3AFBIV8,520931
12/7/2017 16:22,12/7/2017 16:29,IP Address,107.77.253.2,100,414,TRUE,12/7/2017 16:29,R_3NE7UqZuboHP9RL,,,,,37.75100708,-97.8219986,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A moderate amount,A great deal,A great deal,A lot,A great deal,Yes,A little,A little,A little,A little,A lot,A moderate amount,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,34436,51,Male,Caucasian,Some college,"$40,000 to $80,000",2,Yes,No,No,Yes,34436,10 to 30 miles,Mobile or manufactured home,Wood,Own,No,Citrus,Yes,Voluntary (should),"Radio or TV,Word of mouth (friends/relative/neighbor)",September 8th (Friday),No,No,,,No,No,No,Yes,A2B153AHPWHLH1,485119
12/7/2017 16:31,12/7/2017 16:34,IP Address,71.196.32.65,100,177,TRUE,12/7/2017 16:34,R_3I5m4c2kGGaNVuT,,,,,26.3453064,-80.08550262,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A great deal,A great deal,A great deal,A lot,Yes,A lot,A lot,A lot,A great deal,A lot,A lot,Stay,Evacuate,"Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A great deal,Decreased my desire to leave,Yes,Last year (2016),,Stay,Yes,33442,21,Female,Asian,Some college,"$15,000 to $25,000",4,No,No,Yes,Yes,33442,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Palm Beach,No,,,,No,No,,,No,No,Yes,Yes,A3FCEG488RAPK8,928832
12/7/2017 16:35,12/7/2017 16:37,IP Address,73.124.28.167,100,136,TRUE,12/7/2017 16:37,R_2SdFAeamGkqk03d,,,,,25.89039612,-80.23919678,anonymous,EN,A great deal,A great deal,A little,None at all,None at all,None at all,Yes,A great deal,A little,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,None,A lot,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2006,Stay,Yes,33147,27,Male,Hispanic,Some college,"$40,000 to $80,000",4,No,No,No,Yes,33147,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Miami Dade,No,,,,,No,,,No,No,No,Yes,AHKRGPN5D3I2G,317169
12/7/2017 16:31,12/7/2017 16:40,IP Address,47.203.189.118,100,565,TRUE,12/7/2017 16:40,R_BQkhIiGzGrVrirT,,,,,27.90539551,-82.71360016,anonymous,EN,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A moderate amount,A little,A moderate amount,A lot,A moderate amount,A lot,Yes,A little,A little,A lot,A lot,A lot,A lot,Evacuate,Evacuate,Having pets,A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2015,Stay,Yes,33760,55,Female,Caucasian,College graduate,"Over $80,000",2,No,No,No,Yes,33760,Within 1 mile,Detached single family home,Brick or block,Own,Yes,Pinellas,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials","September 6th (Wednesday, made its first landfall in Barbuda)",No,Yes,September 9th (Saturday),Morning,No,No,No,Yes,AXGSUFCAK8W0H,926097
12/7/2017 16:39,12/7/2017 16:47,IP Address,47.205.83.4,100,466,TRUE,12/7/2017 16:47,R_22ujfoWrhdrbORk,,,,,27.86610413,-82.32649994,anonymous,EN,A moderate amount,A great deal,A great deal,A moderate amount,A little,A moderate amount,Yes,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A little,No,,,,,,,Evacuate,Evacuate,"Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A moderate amount,Increased my desire to leave,Yes,Last year (2016),,Evacuate,Yes,33610,22,Female,Caucasian,Some college,"$25,000 to $40,000",3,Yes,No,Yes,No,33610,10 to 30 miles,Detached single family home,Brick or block,Own,No,HILLSBOROUGH,,,,,,No,,,Yes,No,Yes,No,A2X52EB56JB98M,262046
12/7/2017 16:41,12/7/2017 16:49,IP Address,173.169.82.146,100,528,TRUE,12/7/2017 16:49,R_12r4U9HG5FvEFYu,,,,,27.72070313,-82.73760223,anonymous,EN,A lot,None at all,A lot,A lot,A moderate amount,A moderate amount,Yes,A lot,A lot,A lot,A lot,A moderate amount,A great deal,Yes,A moderate amount,A moderate amount,A lot,A moderate amount,A great deal,A great deal,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.)",A lot,Increased my desire to leave,Yes,Last year (2016),,Stay,No,33707,60,Male,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,Yes,33707,1 to 10 mile,Mobile or manufactured home,Other,Own,Yes,Pinellas,Yes,Mandatory (must),Other,"September 6th (Wednesday, made its first landfall in Barbuda)",No,Yes,September 7th (Thursday),Afternoon,No,No,No,Yes,A3HOU7C1FRGTXI,350715
12/7/2017 16:49,12/7/2017 16:55,IP Address,72.239.66.101,100,360,TRUE,12/7/2017 16:55,R_2dZtfPt1Sxwm82k,,,,,28.66529846,-81.41880035,anonymous,EN,A little,None at all,A moderate amount,A moderate amount,A little,A moderate amount,Yes,A lot,A little,A great deal,A great deal,A lot,A moderate amount,Yes,A lot,A great deal,A great deal,A moderate amount,A moderate amount,A lot,Stay,Stay,"Having young children,Evacuation expense (travel, lodging, etc.),Job obligations",A moderate amount,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Evacuate,Yes,32714,35,Male,African American,College graduate,"$40,000 to $80,000",4,Yes,No,Yes,No,32714,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,SEMINOLE,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",September 7th (Thursday),No,No,,,No,No,No,Yes,A3KRYIL8VL6HWJ,295895
12/7/2017 17:00,12/7/2017 17:05,IP Address,47.201.186.235,100,274,TRUE,12/7/2017 17:05,R_1GOXOD4cyHNMMhw,,,,,27.9098053,-82.78839874,anonymous,EN,A moderate amount,A moderate amount,A lot,A lot,A little,A little,Yes,A lot,A lot,A great deal,A lot,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A little,A little,A moderate amount,A moderate amount,Neither,Stay,"Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,33756,61,Male,Caucasian,Some college,"$25,000 to $40,000",3,No,No,Yes,Yes,33756,1 to 10 mile,Duplex or triplex home,Brick or block,Rent,No,Pinellas,No,,,,No,No,,,No,No,No,Yes,A12LMSWO1N554W,523029
